MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
19.859293,19.853344,19.822008,19.789797,19.766802,19.783487
19.859226,19.852083,19.821632,19.789623,19.764763,19.776743
19.857347,19.850363,19.82034,19.786304,19.758312,19.767704
19.855888,19.84783,19.816404,19.780073,19.750967,19.7602
19.85194,19.841618,19.80845,19.77099,19.742008,19.750381
19.843668,19.831514,19.797548,19.759552,19.730022,19.736286
19.835773,19.823895,19.790123,19.751732,19.721462,19.728123
19.8354,19.825176,19.790972,19.752918,19.724682,19.739082
19.844099,19.834463,19.799522,19.765305,19.744888,19.771984
19.85813,19.849783,19.817097,19.790646,19.78001,19.817303
19.876656,19.873611,19.84708,19.82829,19.823196,19.865623
19.903648,19.908796,19.888739,19.87366,19.869219,19.914957
19.938442,19.948975,19.931513,19.916248,19.91141,19.95965
19.97307,19.984163,19.96676,19.950077,19.944365,19.98877
20.002453,20.013554,19.996021,19.975557,19.963951,19.998226
20.02969,20.040586,20.02055,19.992672,19.97219,19.99842
20.05739,20.06431,20.037743,20.002243,19.976963,20.001633
20.081966,20.081419,20.047604,20.008665,19.984299,20.009983
20.097645,20.090353,20.052698,20.013994,19.990955,20.014378
20.103914,20.093193,20.055119,20.016464,19.991123,20.008698
20.104729,20.09249,20.054298,20.013323,19.983334,19.995146
20.102621,20.088093,20.048077,20.003601,19.969946,19.978117
20.09669,20.078499,20.035727,19.98867,19.953495,19.959305
20.085667,20.063828,20.019016,19.970978,19.935434,19.939194
20.369642,20.238207,20.056217,20.179905,20.649803,21.519875
20.238895,19.822563,19.81381,20.532377,21.83511,23.064606
19.6401,19.572933,20.310719,21.480661,22.755669,23.4193
19.502949,20.278923,21.596863,22.599771,23.216105,23.308546
20.337696,21.581444,22.788816,23.228111,23.349754,23.331867
21.60691,22.560024,23.191227,23.245476,23.280094,23.365772
22.504723,23.010311,23.203325,23.180668,23.24405,23.347023
22.816927,23.091219,23.140802,23.121527,23.118153,23.112598
22.907677,23.074974,23.070736,23.022324,22.95073,22.887302
