MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
20.377232,20.342575,20.302647,20.262226,20.265697,20.30706
20.360073,20.325682,20.286306,20.2466,20.25289,20.296385
20.343933,20.308998,20.270441,20.233164,20.24117,20.285187
20.327381,20.292955,20.257135,20.221424,20.230198,20.27424
20.311855,20.279638,20.245958,20.210772,20.220299,20.264198
20.297617,20.267014,20.234001,20.19925,20.209452,20.253271
20.202473,20.213068,20.211931,20.151594,20.177832,21.035902
20.251318,20.279377,20.23947,20.197056,21.080357,21.470125
20.29065,20.298716,20.271944,21.12487,21.513338,21.620176
20.256207,20.242758,21.145393,21.488474,21.609823,21.590538
20.244884,21.07215,21.463163,21.566025,21.580036,21.575352
21.067486,21.439114,21.54641,21.52827,21.538622,21.628878
20.917797,20.886189,21.114857,21.223509,21.364925,21.34075
20.575794,20.693108,21.014086,21.204227,21.332474,21.264399
20.473656,20.664185,20.988268,21.14795,21.247643,21.224977
20.48382,20.686094,20.94308,21.104136,21.210192,21.217068
20.532104,20.64608,20.899342,21.073727,21.194439,21.218506
20.520119,20.610895,20.885138,21.058907,21.194714,21.223143
20.518995,20.630804,20.911715,21.068409,21.20849,21.244051
20.544685,20.66622,20.937809,21.077688,21.2137,21.250095
20.54072,20.66078,20.99139,21.100777,21.2937,21.534771
20.622036,20.81541,21.064442,21.237118,21.52442,21.68517
20.763325,20.864996,21.169064,21.421997,21.655563,21.675865
20.854149,21.008114,21.30405,21.481533,21.593039,21.3927
20.900694,21.058357,21.328465,21.368402,21.374125,21.321049
20.906456,21.087183,21.222088,21.217985,21.267984,21.37163
21.234482,21.350006,21.311293,21.314587,21.425175,21.521013
21.43607,21.366163,21.38724,21.424393,21.500692,21.54878
21.492115,21.511305,21.532719,21.550453,21.580326,21.635378
21.34621,21.360916,21.412289,21.437191,21.473263,21.520514
21.330112,21.413048,21.42722,21.45548,21.50793,21.526215
21.37302,21.405228,21.417004,21.45391,21.476278,21.481747
21.398743,21.435453,21.462238,21.463587,21.48047,21.510654
21.433681,21.4804,21.482698,21.466204,21.499355,21.519245
21.48301,21.506887,21.496063,21.488968,21.520885,21.518015
21.541134,21.55297,21.542433,21.535694,21.552242,21.541126
21.635607,21.649641,21.624496,21.601995,21.607924,21.594193
21.702406,21.699055,21.655584,21.6274,21.629286,21.605509
21.942293,21.917717,21.857502,21.736698,21.68657,22.357883
21.863708,21.822258,21.73646,21.669048,22.233538,22.395363
22.04909,22.037714,22.02993,22.562183,22.788221,22.830338
22.189419,22.164358,22.604786,22.794754,22.855286,22.562243
22.144764,22.574995,22.669785,22.719322,22.422585,22.142572
22.646955,22.742512,22.690485,22.377523,22.143538,22.043629
22.448963,22.376171,22.075386,21.807268,21.701609,21.634111
22.28925,21.99619,21.78506,21.6114,21.57724,21.581707
21.95474,21.778988,21.64396,21.599102,21.592566,21.587399
22.043016,21.964884,21.910383,21.908197,21.916006,22.458817
22.03382,22.010057,22.038982,22.159334,22.741901,22.855066
22.211208,22.273373,22.367825,22.969978,23.159428,23.082043
22.383114,22.484255,22.974579,23.077366,23.06158,22.926502
22.600645,23.073036,23.109098,23.090199,22.918787,22.770767
23.037165,23.087957,22.993078,22.793629,22.660652,22.591377
22.452051,22.34464,22.13719,21.938467,21.864899,21.77866
22.263004,22.089783,21.912912,21.768673,21.688816,21.66784
22.085983,21.942154,21.806938,21.741055,21.67446,21.650583
22.091614,21.983526,21.884888,21.858688,21.80424,21.789738
22.096537,22.010334,21.935268,21.929247,21.904232,21.881998
22.116047,22.066017,22.000732,22.009233,21.999802,21.987473
22.307741,22.300495,22.30855,22.311539,22.414028,22.794777
22.222374,22.235563,22.307755,22.422646,22.922554,22.936756
22.374939,22.483978,22.562094,23.027355,23.112545,23.074022
22.633728,22.687931,23.007244,23.05423,23.03516,22.947372
22.78021,23.055887,23.024767,23.027908,22.873043,22.761593
23.03789,23.020458,22.931173,22.777027,22.660425,22.629974
22.35727,22.236183,22.071815,21.92336,21.913887,21.82912
22.13778,22.008615,21.86754,21.77834,21.760218,21.714016
22.03147,21.920675,21.817072,21.817636,21.775005,21.756847
22.00031,21.90993,21.86313,21.861938,21.839321,21.861217
